index,date,address,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,year,month,day,tmax_x,tmin_x,tavg_x,depart_x,dewpoint_x,wetbulb_x,heat_x,cool_x,sunrise_x,sunset_x,codesum_x,depth_x,water1_x,snowfall_x,preciptotal_x,stnpressure_x,sealevel_x,resultspeed_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,tavg_y,depart_y,dewpoint_y,wetbulb_y,heat_y,cool_y,sunrise_y,sunset_y,codesum_y,depth_y,water1_y,snowfall_y,preciptotal_y,stnpressure_y,sealevel_y,resultspeed_y,resultdir_y,avgspeed_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,distance,distance_3,distance_5
51,2007-06-05,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.7717268558051233,1.7717268558051231,1.7717268558051233
52,2007-06-05,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.188545465687325,1.188545465687325,1.188545465687325
53,2007-06-05,"3800 North California Avenue, Chicago, IL 60618, USA",38, N CALIFORNIA AVE,19,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.0346261358997928,1.5406178878601058,1.9546231115779147
54,2007-06-05,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",49, W BALMORAL AVE,25,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.8638027077100837,0.9396481682405454,1.0003245366649147
55,2007-06-05,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,28,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.5870592463756912,2.0475453616835364,2.5881098488859755
56,2007-06-05,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,31,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,1.3874141025498157,1.3874141025498157,1.4497547663721844
57,2007-06-05,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,33,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.7236122557247763,0.7236122557247763,1.1202923569050314
58,2007-06-05,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,89,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.15433400069826375,0.5019748888614254,0.779440186976719
59,2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.6573873509747139,0.775841409579011,1.2800879961726261
60,2007-06-05,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,90,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.6573873509747139,0.775841409579011,1.2800879961726261
61,2007-06-05,"1100 South State Street, Chicago, IL 60605, USA",11, S STATE ST,92,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.6248532065776321,1.0687359346061933,1.3240594710621731
62,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,3.0723596254980987,3.0723596254980987,3.4796035552594615
63,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,3.0723596254980987,3.0723596254980987,3.4796035552594615
64,2007-06-05,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,1,0,0,0,0,0,3.0723596254980987,3.0723596254980987,3.4796035552594615
65,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",53, W AGATITE AVE,141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.21313880490487747,0.21313880490487747,0.6483844038816464
66,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",53, W AGATITE AVE,141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.21313880490487747,0.21313880490487747,0.6483844038816464
67,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.7562351647740092,0.921394078432407,1.053521209359125
68,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",40, N AUSTIN AVE,142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.7562351647740092,0.921394078432407,1.053521209359125
69,2007-06-05,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.4694669285947366,1.470646067886589,1.652385342284111
70,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",42, N RICHMOND ST,146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.6801018863335445,1.1481675861854417,1.6790109524619101
71,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",42, N RICHMOND ST,146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.6801018863335445,1.1481675861854417,1.6790109524619101
72,2007-06-05,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.7581958958879786,1.7988124563950594,1.847203478230168
73,2007-06-05,"1500 West Granville Avenue, Chicago, IL 60660, USA",15, W GRANVILLE AVE,149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,1.2487622407999244,1.646697113964289,2.294980955048262
74,2007-06-05,"1800 West Farwell Avenue, Chicago, IL 60626, USA",18, W FARWELL AVE,150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.5499968268626698,2.056879938810169,2.6116075944816854
75,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,0.43652425062902106,1.2617695286458384,1.6269394580136356
76,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.43652425062902106,1.2617695286458384,1.6269394580136356
77,2007-06-05,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0.91789070349425,1.5064390044178184,2.106347971218807
78,2007-06-05,"2100 North Lawler Avenue, Chicago, IL 60639, USA",21, N LAWLER AVE,154,"2100  N LAWLER AVE, Chicago, IL",41.918704999999996,-87.752329,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.4021251092515432,1.8250305963020796,2.0360042082867262
79,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,1.5169031813682068,1.6125442645266002,1.6326320232619405
80,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.5169031813682068,1.6125442645266002,1.6326320232619405
81,2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",93, S DR MARTIN LUTHER KING JR DR,162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,1.492759658943103,1.5473642190269652,1.6137360660876667
82,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,1,0,0,0,0,1.7768386844919684,1.7768386844919684,1.9785929931399315
83,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.7768386844919684,1.7768386844919684,1.9785929931399315
84,2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0.0,2007.0,6.0,5.0,64,47,56,-9,48,51,9, 0,0417,1923,RA BR,0,M,0.0,0.42,29.10,29.79,5.2,5,7.6,63,51,57,M,47,52,8, 0,-,-,RA BR,M,M,M,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,1.5870592463756912,2.125775456817228,2.5942870702601484
85,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,1.0508392712200008,1.1177968160630678,1.1768547032095515
86,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.0508392712200008,1.1177968160630678,1.1768547032095515
87,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,2,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,1.0508392712200008,1.1177968160630678,1.1768547032095515
88,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",62, N MANDELL AVE,7,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,1.0214934818501615,1.0214934818501615,1.0506806506158295
89,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",62, N MANDELL AVE,7,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.0214934818501615,1.0214934818501615,1.0506806506158295
90,2007-06-26,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0.822409717265726,0.822409717265726,1.2180776914598939
91,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,45,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,1.7064395325421908,1.7064395325421906,1.8075546248887986
92,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",15, W WEBSTER AVE,45,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.7064395325421908,1.7064395325421906,1.8075546248887986
93,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0.35844348483030386,1.1911901295964726,1.3889802004102272
94,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,46,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,6,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0.35844348483030386,1.1911901295964726,1.3889802004102272
95,2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,48,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0.432500030842292,0.853707673116507,1.4005469954909298
96,2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,49,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.7653591795608734,1.7653591795608736,1.7902669840920826
97,2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",21, N STAVE ST,50,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0.9516168933198454,1.0241914159519994,1.0822510340577227
98,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,1.7819865667975654,2.273115760737648,2.520826378559704
99,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",22, W 113TH ST,86,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.7819865667975654,2.273115760737648,2.520826378559704
100,2007-06-26,"2200 West 89th Street, Chicago, IL 60643, USA",22, W 89TH ST,96,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0.9682371350885783,1.284502416329942,1.4168348574134089
101,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",53, N STREETER DR,129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,1.3004679492004734,2.1118155848071405,2.3716895387071544
102,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",53, N STREETER DR,129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0.0,2007.0,6.0,26.0,92,70,81,10,69,72,0,16,0418,1931,TSRA BR HZ VCTS,0,M,0.0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,M,69,72,0,17,-,-,BR HZ,M,M,M,  T,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,1.3004679492004734,2.1118155848071405,2.3716895387071544
