,address,addressaccuracy,addressnumberandstreet,avgspeed_x,avgspeed_y,block,codesum_x,codesum_y,cool_x,cool_y,date,day,depart_x,depart_y,depth_x,depth_y,dewpoint_x,dewpoint_y,distance,heat_x,heat_y,index,latitude,longitude,month,nummosquitos,preciptotal_x,preciptotal_y,resultdir_x,resultdir_y,resultspeed_x,resultspeed_y,sealevel_x,sealevel_y,snowfall_x,snowfall_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,stnpressure_x,stnpressure_y,street,sunrise_x,sunrise_y,sunset_x,sunset_y,tavg_x,tavg_y,tmax_x,tmax_y,tmin_x,tmin_y,trap,water1_x,water1_y,wetbulb_x,wetbulb_y,wnvpresent,year,dist_species_culex_pipiens,dist_species_culex_pipiens/restuans,dist_species_culex_restuans,dist_species_culex_salinarius,dist_species_culex_tarsalis,dist_species_culex_territans
49,"8900 South Carpenter Street, Chicago, IL 60620, USA",8,"8900  S CARPENTER ST, Chicago, IL",7.6,8.1,59,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6757953329430062,9,8,,41.732984,-87.649642,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,57,417,-1,1923,-1,56,57,64,63,47,51,103,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.6757953329430062,0.0,0.0,0.0
50,"9100 West Higgins Avenue, Chicago, IL 60656, USA",8,"9100  W HIGGINS AVE, Chicago, IL",7.6,8.1,61,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.8224097172657259,9,8,,41.98196400000001,-87.812827,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,126,417,-1,1923,-1,56,57,64,63,47,51,8,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.8224097172657259,0.0,0.0,0.0
51,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",8,"3600  N PITTSBURGH AVE, Chicago, IL",7.6,8.1,21,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.7717268558051231,9,8,,41.944869,-87.832763,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,39,417,-1,1923,-1,56,57,64,63,47,51,9,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.7717268558051231,0.0,0.0,0.0
52,"7200 North Oketo Avenue, Chicago, IL 60631, USA",8,"7200  N OKETO AVE, Chicago, IL",7.6,8.1,51,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.188545465687325,9,8,,42.011601,-87.81150600000002,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,38,417,-1,1923,-1,56,57,64,63,47,51,14,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.188545465687325,0.0,0.0,0.0
53,"3800 North California Avenue, Chicago, IL 60618, USA",9,"3800  N CALIFORNIA AVE, Chicago, IL",7.6,8.1,23,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.0346261358997928,9,8,,41.94983,-87.69845699999998,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,16,417,-1,1923,-1,56,57,64,63,47,51,17,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.0346261358997928,0.0,0.0,0.0
54,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",9,"4900  W BALMORAL AVE, Chicago, IL",7.6,8.1,33,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.8638027077100837,9,8,,41.979243,-87.750938,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,115,417,-1,1923,-1,56,57,64,63,47,51,18,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.8638027077100837,0.0,0.0,0.0
55,"5800 North Western Avenue, Chicago, IL 60659, USA",9,"5800  N WESTERN AVE, Chicago, IL",7.6,8.1,39,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.5870592463756912,9,8,,41.986921,-87.689778,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,48,417,-1,1923,-1,56,57,64,63,47,51,20,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.5870592463756912,0.0,0.0,0.0
56,"5000 South Central Avenue, Chicago, IL 60638, USA",9,"5000  S CENTRAL AVE, Chicago, IL",7.6,8.1,34,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.3874141025498157,9,8,,41.801498,-87.763416,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,58,417,-1,1923,-1,56,57,64,63,47,51,22,-1,-1,51,52,0.0,2007.0,0.0,1.3874141025498157,0.0,0.0,0.0,0.0
57,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9,"1400  N HUMBOLDT DR, Chicago, IL",7.6,8.1,4,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.7236122557247763,9,8,,41.906638,-87.701431,6.0,3,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,22,417,-1,1923,-1,56,57,64,63,47,51,23,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.7236122557247763,0.0,0.0,0.0
58,"South Vincennes Avenue, Chicago, IL, USA",5,"1000  S VINCENNES, Chicago, IL",7.6,8.1,0,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.15433400069826375,9,8,,41.723195,-87.64997,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,90,417,-1,1923,-1,56,57,64,63,47,51,66,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.15433400069826375,0.0,0.0,0.0
59,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9,"1100  S ASHLAND AVE, Chicago, IL",7.6,8.1,1,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6573873509747139,9,8,,41.868077,-87.666901,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,50,417,-1,1923,-1,56,57,64,63,47,51,67,-1,-1,51,52,0.0,2007.0,0.0,0.6573873509747139,0.0,0.0,0.0,0.0
60,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9,"1100  S ASHLAND AVE, Chicago, IL",7.6,8.1,1,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6573873509747139,9,8,,41.868077,-87.666901,6.0,7,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,50,417,-1,1923,-1,56,57,64,63,47,51,67,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.6573873509747139,0.0,0.0,0.0
61,"1100 South State Street, Chicago, IL 60605, USA",8,"1100  S STATE ST, Chicago, IL",7.6,8.1,1,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6248532065776321,9,8,,41.869216,-87.627561,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,85,417,-1,1923,-1,56,57,64,63,47,51,69,-1,-1,51,52,0.0,2007.0,0.0,0.6248532065776321,0.0,0.0,0.0,0.0
62,"4200 West 127th Street, Alsip, IL 60803, USA",8,"4200  W 127TH PL, Chicago, IL",7.6,8.1,27,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.660364806105797,9,8,,41.662014,-87.72460799999998,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,98,417,-1,1923,-1,56,57,64,63,47,51,83,-1,-1,51,52,0.0,2007.0,0.0,1.660364806105797,0.0,0.0,0.0,0.0
63,"4200 West 127th Street, Alsip, IL 60803, USA",8,"4200  W 127TH PL, Chicago, IL",7.6,8.1,27,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.660364806105797,9,8,,41.662014,-87.72460799999998,6.0,4,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,98,417,-1,1923,-1,56,57,64,63,47,51,83,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.660364806105797,0.0,0.0,0.0
64,"4200 West 127th Street, Alsip, IL 60803, USA",8,"4200  W 127TH PL, Chicago, IL",7.6,8.1,27,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.660364806105797,9,8,,41.662014,-87.72460799999998,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,1,0,0,0,0,0,29.10,29.16,98,417,-1,1923,-1,56,57,64,63,47,51,83,-1,-1,51,52,0.0,2007.0,1.660364806105797,0.0,0.0,0.0,0.0,0.0
65,"5300 West Agatite Avenue, Chicago, IL 60630, USA",9,"5300  W AGATITE AVE, Chicago, IL",7.6,8.1,37,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.21313880490487747,9,8,,41.961743,-87.76007,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,114,417,-1,1923,-1,56,57,64,63,47,51,85,-1,-1,51,52,0.0,2007.0,0.0,0.21313880490487747,0.0,0.0,0.0,0.0
66,"5300 West Agatite Avenue, Chicago, IL 60630, USA",9,"5300  W AGATITE AVE, Chicago, IL",7.6,8.1,37,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.21313880490487747,9,8,,41.961743,-87.76007,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,114,417,-1,1923,-1,56,57,64,63,47,51,85,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.21313880490487747,0.0,0.0,0.0
67,"4000 North Austin Avenue, Chicago, IL 60634, USA",8,"4000  N AUSTIN AVE, Chicago, IL",7.6,8.1,25,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.7562351647740092,9,8,,41.953067,-87.776792,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,14,417,-1,1923,-1,56,57,64,63,47,51,86,-1,-1,51,52,0.0,2007.0,0.0,0.7562351647740092,0.0,0.0,0.0,0.0
68,"4000 North Austin Avenue, Chicago, IL 60634, USA",8,"4000  N AUSTIN AVE, Chicago, IL",7.6,8.1,25,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.7562351647740092,9,8,,41.953067,-87.776792,6.0,3,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,14,417,-1,1923,-1,56,57,64,63,47,51,86,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.7562351647740092,0.0,0.0,0.0
69,"Chicago, IL, USA",3,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",7.6,8.1,28,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.4694669285947366,9,8,,41.878114,-87.629798,6.0,3,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,13,417,-1,1923,-1,56,57,64,63,47,51,89,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.4694669285947366,0.0,0.0,0.0
70,"4200 North Richmond Street, Chicago, IL 60618, USA",9,"4200  N RICHMOND ST, Chicago, IL",7.6,8.1,27,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6801018863335445,9,8,,41.958271,-87.702575,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,41,417,-1,1923,-1,56,57,64,63,47,51,90,-1,-1,51,52,0.0,2007.0,0.0,0.6801018863335445,0.0,0.0,0.0,0.0
71,"4200 North Richmond Street, Chicago, IL 60618, USA",9,"4200  N RICHMOND ST, Chicago, IL",7.6,8.1,27,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.6801018863335445,9,8,,41.958271,-87.702575,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,41,417,-1,1923,-1,56,57,64,63,47,51,90,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.6801018863335445,0.0,0.0,0.0
72,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8,"2800  N FRANCISCO AVE, Chicago, IL",7.6,8.1,15,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.7581958958879786,9,8,,41.932094,-87.700117,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,20,417,-1,1923,-1,56,57,64,63,47,51,91,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.7581958958879786,0.0,0.0,0.0
73,"1500 West Granville Avenue, Chicago, IL 60660, USA",8,"1500  W GRANVILLE AVE, Chicago, IL",7.6,8.1,5,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.2487622407999244,9,8,,41.994469,-87.667736,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,124,417,-1,1923,-1,56,57,64,63,47,51,93,-1,-1,51,52,0.0,2007.0,0.0,1.2487622407999244,0.0,0.0,0.0,0.0
74,"1800 West Farwell Avenue, Chicago, IL 60626, USA",9,"1800  W FARWELL AVE, Chicago, IL",7.6,8.1,7,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.5499968268626698,9,8,,42.006858,-87.675919,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,119,417,-1,1923,-1,56,57,64,63,47,51,94,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.5499968268626698,0.0,0.0,0.0
75,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8,"7000   W ARMITAGE AVENUE, Chicago, IL",7.6,8.1,49,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.43652425062902106,9,8,,41.916265,-87.800515,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,0,417,-1,1923,-1,56,57,64,63,47,51,95,-1,-1,51,52,0.0,2007.0,0.0,0.43652425062902106,0.0,0.0,0.0,0.0
76,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8,"7000   W ARMITAGE AVENUE, Chicago, IL",7.6,8.1,49,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.43652425062902106,9,8,,41.916265,-87.800515,6.0,10,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,0,417,-1,1923,-1,56,57,64,63,47,51,95,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.43652425062902106,0.0,0.0,0.0
77,"2500 South Millard Avenue, Chicago, IL 60623, USA",9,"2500  S MILLARD AVE, Chicago, IL",7.6,8.1,12,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,0.9178907034942501,9,8,,41.846075,-87.716277,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,77,417,-1,1923,-1,56,57,64,63,47,51,96,-1,-1,51,52,0.0,2007.0,0.0,0.0,0.9178907034942501,0.0,0.0,0.0
78,"2100 North Lawler Avenue, Chicago, IL 60639, USA",8,"2100  N LAWLER AVE, Chicago, IL",7.6,8.1,9,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.4021251092515432,9,8,,41.918705,-87.752329,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,27,417,-1,1923,-1,56,57,64,63,47,51,98,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.4021251092515432,0.0,0.0,0.0
79,"3500 West 116th Street, Chicago, IL 60655, USA",9,"3500  W 116TH ST, Chicago, IL",7.6,8.1,20,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.5169031813682068,9,8,,41.682587,-87.707973,6.0,3,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,96,417,-1,1923,-1,56,57,64,63,47,51,102,-1,-1,51,52,0.0,2007.0,0.0,1.5169031813682068,0.0,0.0,0.0,0.0
80,"3500 West 116th Street, Chicago, IL 60655, USA",9,"3500  W 116TH ST, Chicago, IL",7.6,8.1,20,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.5169031813682068,9,8,,41.682587,-87.707973,6.0,8,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,96,417,-1,1923,-1,56,57,64,63,47,51,102,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.5169031813682068,0.0,0.0,0.0
81,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",8,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",7.6,8.1,62,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.492759658943103,9,8,,41.725517,-87.61425799999998,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,65,417,-1,1923,-1,56,57,64,63,47,51,106,-1,-1,51,52,0.0,2007.0,0.0,1.492759658943103,0.0,0.0,0.0,0.0
82,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",8,"3700  N KEDVALE AVE, Chicago, IL",7.6,8.1,22,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.7768386844919684,9,8,,41.948167,-87.730698,6.0,2,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,1,0,0,0,0,29.10,29.16,23,417,-1,1923,-1,56,57,64,63,47,51,112,-1,-1,51,52,0.0,2007.0,0.0,1.7768386844919684,0.0,0.0,0.0,0.0
83,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",8,"3700  N KEDVALE AVE, Chicago, IL",7.6,8.1,22,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.7768386844919684,9,8,,41.948167,-87.730698,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,23,417,-1,1923,-1,56,57,64,63,47,51,112,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.7768386844919684,0.0,0.0,0.0
84,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9,"4500  N CAMPBELL AVE, Chicago, IL",7.6,8.1,29,RA BR,RA BR,0,0,2007-06-05,5.0,-9,-1,0,-1,48,47,1.5870592463756912,9,8,,41.963976,-87.69181,6.0,1,0.42,0.27,5,3,5.2,6.2,29.79,29.78,0.0,-1,0,0,1,0,0,0,29.10,29.16,17,417,-1,1923,-1,56,57,64,63,47,51,114,-1,-1,51,52,0.0,2007.0,0.0,0.0,1.5870592463756912,0.0,0.0,0.0
85,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9,"4100  N OAK PARK AVE, Chicago, IL",7.1,8.1,26,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.0508392712200008,0,0,,41.95469,-87.800991,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,36,418,-1,1931,-1,81,82,92,91,70,73,1,-1,-1,72,72,0.0,2007.0,0.0,1.0508392712200008,0.0,0.0,0.0,0.0
86,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9,"4100  N OAK PARK AVE, Chicago, IL",7.1,8.1,26,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.0508392712200008,0,0,,41.95469,-87.800991,6.0,4,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,36,418,-1,1931,-1,81,82,92,91,70,73,1,-1,-1,72,72,0.0,2007.0,0.0,0.0,1.0508392712200008,0.0,0.0,0.0
87,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9,"4100  N OAK PARK AVE, Chicago, IL",7.1,8.1,26,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.0508392712200008,0,0,,41.95469,-87.800991,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,0,1,0,0,29.39,29.45,36,418,-1,1931,-1,81,82,92,91,70,73,1,-1,-1,72,72,0.0,2007.0,0.0,0.0,0.0,1.0508392712200008,0.0,0.0
88,"6200 North Mandell Avenue, Chicago, IL 60646, USA",9,"6200  N MANDELL AVE, Chicago, IL",7.1,8.1,42,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.0214934818501615,0,0,,41.994991,-87.769279,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,30,418,-1,1931,-1,81,82,92,91,70,73,6,-1,-1,72,72,0.0,2007.0,0.0,1.0214934818501615,0.0,0.0,0.0,0.0
89,"6200 North Mandell Avenue, Chicago, IL 60646, USA",9,"6200  N MANDELL AVE, Chicago, IL",7.1,8.1,42,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.0214934818501615,0,0,,41.994991,-87.769279,6.0,4,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,30,418,-1,1931,-1,81,82,92,91,70,73,6,-1,-1,72,72,0.0,2007.0,0.0,0.0,1.0214934818501615,0.0,0.0,0.0
90,"7900 West Foster Avenue, Chicago, IL 60656, USA",8,"7900  W FOSTER AVE, Chicago, IL",7.1,8.1,55,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,0.8224097172657259,0,0,,41.974089,-87.824812,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,120,418,-1,1931,-1,81,82,92,91,70,73,13,-1,-1,72,72,0.0,2007.0,0.0,0.0,0.8224097172657259,0.0,0.0,0.0
91,"1500 West Webster Avenue, Chicago, IL 60614, USA",8,"1500  W WEBSTER AVE, Chicago, IL",7.1,8.1,5,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.7064395325421908,0,0,,41.9216,-87.666455,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,138,418,-1,1931,-1,81,82,92,91,70,73,32,-1,-1,72,72,0.0,2007.0,0.0,1.7064395325421908,0.0,0.0,0.0,0.0
92,"1500 West Webster Avenue, Chicago, IL 60614, USA",8,"1500  W WEBSTER AVE, Chicago, IL",7.1,8.1,5,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.7064395325421908,0,0,,41.9216,-87.666455,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,138,418,-1,1931,-1,81,82,92,91,70,73,32,-1,-1,72,72,0.0,2007.0,0.0,0.0,1.7064395325421908,0.0,0.0,0.0
93,"2500 West Grand Avenue, Chicago, IL 60654, USA",8,"2500  W GRAND AVE, Chicago, IL",7.1,8.1,12,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,0.35844348483030386,0,0,,41.891118,-87.65449100000002,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,123,418,-1,1931,-1,81,82,92,91,70,73,33,-1,-1,72,72,0.0,2007.0,0.0,0.35844348483030386,0.0,0.0,0.0,0.0
94,"2500 West Grand Avenue, Chicago, IL 60654, USA",8,"2500  W GRAND AVE, Chicago, IL",7.1,8.1,12,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,0.35844348483030386,0,0,,41.891118,-87.65449100000002,6.0,6,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,123,418,-1,1931,-1,81,82,92,91,70,73,33,-1,-1,72,72,0.0,2007.0,0.0,0.0,0.35844348483030386,0.0,0.0,0.0
95,"1100 Roosevelt Road, Chicago, IL 60608, USA",8,"1100  W ROOSEVELT, Chicago, IL",7.1,8.1,1,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,0.4325000308422921,0,0,,41.867108,-87.654224,6.0,2,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,134,418,-1,1931,-1,81,82,92,91,70,73,35,-1,-1,72,72,0.0,2007.0,0.0,0.4325000308422921,0.0,0.0,0.0,0.0
96,"1100 West Chicago Avenue, Chicago, IL 60642, USA",8,"1100  W CHICAGO, Chicago, IL",7.1,8.1,1,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.7653591795608734,0,0,,41.896282,-87.655232,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,117,418,-1,1931,-1,81,82,92,91,70,73,36,-1,-1,72,72,0.0,2007.0,0.0,0.0,1.7653591795608734,0.0,0.0,0.0
97,"2100 North Stave Street, Chicago, IL 60647, USA",8,"2100  N STAVE ST, Chicago, IL",7.1,8.1,9,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,0.9516168933198454,0,0,,41.919343,-87.694259,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,0,1,0,0,0,29.39,29.45,45,418,-1,1931,-1,81,82,92,91,70,73,37,-1,-1,72,72,0.0,2007.0,0.0,0.0,0.9516168933198454,0.0,0.0,0.0
98,"2200 West 113th Street, Chicago, IL 60643, USA",8,"2200  W 113TH ST, Chicago, IL",7.1,8.1,10,TSRA BR HZ VCTS,BR HZ,16,17,2007-06-26,26.0,10,-1,0,-1,69,69,1.6651625166241055,0,0,,41.688324,-87.676709,6.0,1,0.16,-1,22,21,6.1,7.3,30.11,30.09,0.0,-1,0,1,0,0,0,0,29.39,29.45,95,418,-1,1931,-1,81,82,92,91,70,73,64,-1,-1,72,72,0.0,2007.0,0.0,1.6651625166241055,0.0,0.0,0.0,0.0
